"","Date","Day_week","month","Year","MonthYear","Global_reactive_power","Global_active_power_kwh","Voltage","Global_intensity","kitchen_kwh","laundry_kwh","waterheat_aircond_kwh","Other_kwh"
"909",2009-06-12,"Friday",6,2009,"6 - 2009",152.704,18.3622,240.937340277778,3.26597222222222,1.009,0.46,7.137,9.7562
"910",2009-06-13,"Saturday",6,2009,"6 - 2009",3.918,0.236966666666667,243.852666666667,2.00666666666667,0,0.005,0.079,0.152966666666667
"911",2009-06-15,"Monday",6,2009,"6 - 2009",153.828,12.8651333333333,240.681431472081,3.38335025380711,0.916,0.348,5.662,5.93913333333333
"912",2009-06-16,"Tuesday",6,2009,"6 - 2009",212.188,25.1465333333333,240.831180555556,4.48486111111111,2.983,1.221,13.691,7.25153333333333
"913",2009-06-17,"Wednesday",6,2009,"6 - 2009",192.86,16.4669333333333,241.295506944444,2.95888888888889,0.975,0.611,7.193,7.68793333333333
"914",2009-06-18,"Thursday",6,2009,"6 - 2009",165.954,19.4283333333333,241.296222222222,3.4075,0,0.461,11.223,7.74433333333333
"915",2009-06-19,"Friday",6,2009,"6 - 2009",164.26,18.1144333333333,241.317583333333,3.20847222222222,0.969,0.475,7.737,8.93343333333333
"916",2009-06-20,"Saturday",6,2009,"6 - 2009",179.056,18.4516666666667,241.484583333333,3.24944444444444,0,2.657,9.159,6.63566666666667
"917",2009-06-21,"Sunday",6,2009,"6 - 2009",161.526,14.2523666666667,241.286756944444,2.53222222222222,1.039,0.412,6.002,6.79936666666667
"918",2009-06-22,"Monday",6,2009,"6 - 2009",162.124,18.2349666666667,241.202291666667,3.21805555555556,0,0.449,11.148,6.63796666666667
"919",2009-06-23,"Tuesday",6,2009,"6 - 2009",163.872,17.3202333333333,241.213263888889,3.07513888888889,1.01,1.261,8.186,6.86323333333333
"920",2009-06-24,"Wednesday",6,2009,"6 - 2009",194.322,25.5812333333333,240.537180555556,4.51611111111111,3.059,1.239,14.275,7.00823333333333
"921",2009-06-25,"Thursday",6,2009,"6 - 2009",183.966,12.8560333333333,241.177951388889,2.31388888888889,0,0.495,6.224,6.13703333333333
"922",2009-06-26,"Friday",6,2009,"6 - 2009",238.866,21.2887,240.540770833333,3.84097222222222,1.826,0.538,9.952,8.9727
"923",2009-06-27,"Saturday",6,2009,"6 - 2009",271.624,28.4842,241.814145833333,5.02819444444444,2.663,2.432,13.468,9.9212
"924",2009-06-28,"Sunday",6,2009,"6 - 2009",277.824,17.6565666666667,241.838430555556,3.20902777777778,0,1.421,6.742,9.49356666666667
"925",2009-06-29,"Monday",6,2009,"6 - 2009",236.026,16.8355666666667,241.893826388889,3.02638888888889,1.794,0.598,6.462,7.98156666666667
"926",2009-06-30,"Tuesday",6,2009,"6 - 2009",283.15,19.8741,241.943604166667,3.64222222222222,0.582,1.034,8.989,9.2691
"927",2009-07-01,"Wednesday",7,2009,"7 - 2009",265.742,20.3057,241.809298611111,3.64694444444444,0.989,0.59,9.747,8.9797
"928",2009-07-02,"Thursday",7,2009,"7 - 2009",276.318,20.7096333333333,241.966743055556,3.715,0.637,0.603,8.032,11.4376333333333
"929",2009-07-03,"Friday",7,2009,"7 - 2009",245.996,14.4024666666667,241.923347222222,2.63513888888889,0.856,0.642,7.371,5.53346666666667
"930",2009-07-04,"Saturday",7,2009,"7 - 2009",373.902,20.6428,241.147465277778,3.84416666666667,2.084,2.329,6.791,9.4388
"931",2009-07-05,"Sunday",7,2009,"7 - 2009",383.148,23.5122666666667,241.444576388889,4.31027777777778,3.215,1.438,8.014,10.8452666666667
"932",2009-07-06,"Monday",7,2009,"7 - 2009",270.972,15.9043333333333,241.763472222222,2.90180555555556,0.429,0.755,7.142,7.57833333333333
"933",2009-07-07,"Tuesday",7,2009,"7 - 2009",256.638,18.5022666666667,241.641006944444,3.40375,1.292,3.619,5.704,7.88726666666667
"934",2009-07-08,"Wednesday",7,2009,"7 - 2009",221.196,20.5733333333333,241.60375,3.69097222222222,0,3.514,9.308,7.75133333333333
"935",2009-07-09,"Thursday",7,2009,"7 - 2009",194.652,14.1042,242.591125,2.61180555555556,0,0.656,4.783,8.6652
"936",2009-07-10,"Friday",7,2009,"7 - 2009",217.23,19.7853,242.246664345404,3.52047353760446,0.988,2.624,7.492,8.6813
"937",2009-07-11,"Saturday",7,2009,"7 - 2009",249.472,16.5661333333333,242.214791666667,3.01819444444444,0.981,0.683,7.756,7.14613333333333
"938",2009-07-12,"Sunday",7,2009,"7 - 2009",191.48,8.55796666666667,242.3049375,1.60097222222222,0,0.589,4.06,3.90896666666667
"939",2009-07-13,"Monday",7,2009,"7 - 2009",196.526,8.2791,242.547513888889,1.5625,0,0.594,3.881,3.8041
"940",2009-07-14,"Tuesday",7,2009,"7 - 2009",266.574,15.1905,242.205388888889,2.81527777777778,2.303,0.618,6.155,6.1145
"941",2009-07-15,"Wednesday",7,2009,"7 - 2009",189.692,11.9679,241.926895833333,2.1675,0.878,0.932,5.82,4.3379
"942",2009-07-16,"Thursday",7,2009,"7 - 2009",259.326,9.99256666666667,242.116979166667,1.87611111111111,0,1.724,3.902,4.36656666666667
"943",2009-07-17,"Friday",7,2009,"7 - 2009",179.134,12.1968,241.594618055556,2.19527777777778,0,0.626,6.67,4.9008
"944",2009-07-18,"Saturday",7,2009,"7 - 2009",218.338,16.1068333333333,242.006277777778,2.88486111111111,0,0.663,5.389,10.0548333333333
"945",2009-07-19,"Sunday",7,2009,"7 - 2009",259.25,20.0607333333333,242.046604166667,3.52583333333333,0,0.598,5.058,14.4047333333333
"946",2009-07-20,"Monday",7,2009,"7 - 2009",217.864,11.0414333333333,241.841861111111,2.04791666666667,0.914,0.784,4.948,4.39543333333333
"947",2009-07-21,"Tuesday",7,2009,"7 - 2009",266.7,13.5627,242.522875,2.50055555555556,0,0.981,7.795,4.7867
"948",2009-07-22,"Wednesday",7,2009,"7 - 2009",238.48,12.3255333333333,242.079416666667,2.2625,0,0.681,3.965,7.67953333333333
"949",2009-07-23,"Thursday",7,2009,"7 - 2009",218.91,17.1666666666667,241.943319444444,3.05277777777778,0.926,0.622,9.064,6.55466666666667
"950",2009-07-24,"Friday",7,2009,"7 - 2009",208.536,9.3623,241.750826388889,1.75652777777778,0,0.63,4.128,4.6043
"951",2009-07-25,"Saturday",7,2009,"7 - 2009",195.46,8.9448,242.097069444444,1.68222222222222,0,0.577,3.716,4.6518
"952",2009-07-26,"Sunday",7,2009,"7 - 2009",239.798,9.05026666666667,242.657402777778,1.71736111111111,0,1.019,3.799,4.23226666666667
"953",2009-07-27,"Monday",7,2009,"7 - 2009",321.95,11.4761,242.528090277778,2.18208333333333,0,2.062,5.202,4.2121
"954",2009-07-28,"Tuesday",7,2009,"7 - 2009",252.766,15.0475,242.221409722222,2.76805555555556,0,4.899,4.353,5.7955
"955",2009-07-29,"Wednesday",7,2009,"7 - 2009",185.468,15.0333333333333,241.500472222222,2.71138888888889,0.869,0.749,7.549,5.86633333333333
"956",2009-07-30,"Thursday",7,2009,"7 - 2009",198.206,13.2054333333333,242.439013888889,2.41069444444444,0,2.304,4.04,6.86143333333333
"957",2009-07-31,"Friday",7,2009,"7 - 2009",228.246,16.2638333333333,241.8710625,3.00222222222222,0.865,3.423,6.302,5.67383333333333
"958",2009-08-01,"Saturday",8,2009,"8 - 2009",242.662,11.7827666666667,241.503006944444,2.20736111111111,0,0.844,6.248,4.69076666666667
"959",2009-08-02,"Sunday",8,2009,"8 - 2009",205.492,8.16206666666667,240.941597222222,1.56847222222222,0,0.637,3.539,3.98606666666667
"960",2009-08-03,"Monday",8,2009,"8 - 2009",197.3,8.3383,241.920069444444,1.56555555555556,0,0.605,3.811,3.9223
"961",2009-08-04,"Tuesday",8,2009,"8 - 2009",196.38,8.48153333333333,242.276486111111,1.60944444444444,0,0.607,3.871,4.00353333333333
"962",2009-08-05,"Wednesday",8,2009,"8 - 2009",207.894,8.6442,242.307576388889,1.64444444444444,0,0.62,4.042,3.9822
"963",2009-08-06,"Thursday",8,2009,"8 - 2009",214.786,8.87786666666667,241.22875,1.67736111111111,0,0.659,4.193,4.02586666666667
"964",2009-08-07,"Friday",8,2009,"8 - 2009",221.29,8.98826666666667,241.357798611111,1.69583333333333,0,0.668,4.232,4.08826666666667
"965",2009-08-08,"Saturday",8,2009,"8 - 2009",214.068,8.77453333333333,241.727097222222,1.65972222222222,0,0.646,4.093,4.03553333333333
"966",2009-08-09,"Sunday",8,2009,"8 - 2009",284.326,16.6372333333333,242.049416666667,3.05722222222222,1.984,2.38,5.154,7.11923333333333
"967",2009-08-10,"Monday",8,2009,"8 - 2009",298.248,17.8226333333333,241.0285,3.27708333333333,0,3.719,6.012,8.09163333333333
"968",2009-08-11,"Tuesday",8,2009,"8 - 2009",307.45,15.8492333333333,241.841493055556,2.94875,0.857,1.467,6.577,6.94823333333333
"969",2009-08-12,"Wednesday",8,2009,"8 - 2009",272.552,13.7406,241.808277777778,2.55430555555556,0.912,0.689,4.991,7.1486
"970",2009-08-13,"Thursday",8,2009,"8 - 2009",113.586,10.1140333333333,240.945901639344,4.78214936247723,1.215,3.702,1.709,3.48803333333333
"971",2009-08-14,"Friday",8,2009,"8 - 2009",241.328,12.4779333333333,241.179576388889,2.28319444444444,0.429,0.85,4.647,6.55193333333333
"972",2009-08-15,"Saturday",8,2009,"8 - 2009",384.762,25.2343666666667,240.896347222222,4.60583333333333,3.437,1.852,8.922,11.0233666666667
"973",2009-08-16,"Sunday",8,2009,"8 - 2009",409.052,20.2952,240.520847222222,3.79444444444444,1.604,1.094,5.691,11.9062
"974",2009-08-17,"Monday",8,2009,"8 - 2009",251.462,13.0984666666667,241.220444444444,2.41708333333333,0.001,0.813,6.261,6.02346666666667
"975",2009-08-18,"Tuesday",8,2009,"8 - 2009",246.724,18.0099666666667,240.826486111111,3.25819444444444,2.306,1.44,6.324,7.93996666666667
"976",2009-08-19,"Wednesday",8,2009,"8 - 2009",262.994,14.6790333333333,241.541569444444,2.72597222222222,0.896,0.812,6.044,6.92703333333333
"977",2009-08-20,"Thursday",8,2009,"8 - 2009",260.89,12.9287,241.085618055556,2.42333333333333,0,0.883,6.138,5.9077
"978",2009-08-21,"Friday",8,2009,"8 - 2009",262.362,19.3624333333333,240.611756944444,3.50333333333333,3.043,0.887,7.527,7.90543333333333
"979",2009-08-22,"Saturday",8,2009,"8 - 2009",417.834,25.8123,241.123236111111,4.76069444444444,4.544,3.203,8.549,9.5163
"980",2009-08-23,"Sunday",8,2009,"8 - 2009",371.828,17.7784666666667,241.555472222222,3.33041666666667,0.949,0.819,6.994,9.01646666666667
"981",2009-08-24,"Monday",8,2009,"8 - 2009",285.104,20.8709,241.065534722222,3.77180555555556,2.279,0.737,8.247,9.6079
"982",2009-08-25,"Tuesday",8,2009,"8 - 2009",276.826,15.7268333333333,241.509861111111,2.88916666666667,1.14,0.755,6.291,7.54083333333333
"983",2009-08-26,"Wednesday",8,2009,"8 - 2009",269.214,18.9424333333333,241.777458333333,3.43277777777778,2.131,1.516,7.86,7.43543333333333
"984",2009-08-27,"Thursday",8,2009,"8 - 2009",251.206,12.4911,241.638125,2.31763888888889,0,0.664,4.283,7.5441
"985",2009-08-28,"Friday",8,2009,"8 - 2009",246.89,18.6473666666667,240.8744375,3.37222222222222,1.778,1.125,7.485,8.25936666666667
"986",2009-08-29,"Saturday",8,2009,"8 - 2009",315.52,23.1402333333333,240.975326388889,4.18347222222222,0.905,1.483,11.707,9.04523333333333
"987",2009-08-30,"Sunday",8,2009,"8 - 2009",294.084,27.8057,241.081256944444,4.98027777777778,2.653,1.363,10.648,13.1417
"988",2009-08-31,"Monday",8,2009,"8 - 2009",219.318,21.0920333333333,238.742902777778,3.82236111111111,0.96,0.678,9.974,9.48003333333333
"989",2009-09-01,"Tuesday",9,2009,"9 - 2009",217.072,16.3422666666667,241.221104166667,2.99402777777778,0,0.697,6.073,9.57226666666667
"990",2009-09-02,"Wednesday",9,2009,"9 - 2009",207.858,20.3802333333333,241.817770833333,3.63819444444444,0.947,0.659,9.921,8.85323333333333
"991",2009-09-03,"Thursday",9,2009,"9 - 2009",213.438,20.8531333333333,241.330069444444,3.76208333333333,3.319,3.099,5.011,9.42413333333333
"992",2009-09-04,"Friday",9,2009,"9 - 2009",181.064,17.0731333333333,242.012875,3.05625,0,0.636,8.095,8.34213333333333
"993",2009-09-05,"Saturday",9,2009,"9 - 2009",270.068,25.2311,240.860277777778,4.53083333333333,2.988,2.248,10.433,9.5621
"994",2009-09-06,"Sunday",9,2009,"9 - 2009",220.532,20.4771666666667,241.860319444444,3.66513888888889,0.995,0.588,9.031,9.86316666666667
"995",2009-09-07,"Monday",9,2009,"9 - 2009",201.492,20.3576333333333,241.711618055556,3.63958333333333,2.196,0.577,8.299,9.28563333333333
"996",2009-09-08,"Tuesday",9,2009,"9 - 2009",200.204,18.1042333333333,241.351604166667,3.22430555555556,1.002,0.577,8.533,7.99223333333333
"997",2009-09-09,"Wednesday",9,2009,"9 - 2009",223.572,25.3557333333333,241.308506944444,4.49125,0.964,3.832,10.671,9.88873333333333
"998",2009-09-10,"Thursday",9,2009,"9 - 2009",202.392,18.5392333333333,241.228951388889,3.30916666666667,0.928,0.6,6.508,10.5032333333333
"999",2009-09-11,"Friday",9,2009,"9 - 2009",183.378,20.2357666666667,241.149993055556,3.56555555555556,0,0.631,11.693,7.91176666666667
"1000",2009-09-12,"Saturday",9,2009,"9 - 2009",325.196,34.4059666666667,240.707048611111,6.1425,9.583,1.202,12.601,11.0199666666667
"1001",2009-09-13,"Sunday",9,2009,"9 - 2009",271.192,26.1717,240.24999305073,4.68811674774149,4.146,0.612,10.17,11.2437
"1002",2009-09-14,"Monday",9,2009,"9 - 2009",239.666,26.2476333333333,241.476958333333,4.6575,2.843,0.603,9.091,13.7106333333333
"1003",2009-09-15,"Tuesday",9,2009,"9 - 2009",184.276,24.2801,240.992381944444,4.285,1.769,0.56,8.644,13.3071
"1004",2009-09-16,"Wednesday",9,2009,"9 - 2009",197.746,29.0527,240.231291666667,5.14972222222222,1.035,3.47,13.384,11.1637
"1005",2009-09-17,"Thursday",9,2009,"9 - 2009",167.282,20.3904333333333,241.360652777778,3.61083333333333,0,0.563,9.71,10.1174333333333
"1006",2009-09-18,"Friday",9,2009,"9 - 2009",169.212,22.9005333333333,241.099201388889,4.03861111111111,1.993,0.652,9.151,11.1045333333333
"1007",2009-09-19,"Saturday",9,2009,"9 - 2009",263.492,35.5951666666667,240.354013888889,6.25944444444444,1.607,4.05,14.845,15.0931666666667
"1008",2009-09-20,"Sunday",9,2009,"9 - 2009",295.694,33.9221333333333,241.295444444444,6.02402777777778,4.532,2.466,11.935,14.9891333333333
"1009",2009-09-21,"Monday",9,2009,"9 - 2009",214.166,23.6311333333333,241.2526875,4.20125,0.921,0.604,10.844,11.2621333333333
"1010",2009-09-22,"Tuesday",9,2009,"9 - 2009",207.256,20.7756,241.182027777778,3.69916666666667,0.937,0.597,8.502,10.7396
"1011",2009-09-23,"Wednesday",9,2009,"9 - 2009",235.964,27.2768333333333,240.746604166667,4.82472222222222,2.085,0.978,12.884,11.3298333333333
"1012",2009-09-24,"Thursday",9,2009,"9 - 2009",224.076,23.7709666666667,240.387236111111,4.235,1.051,0.621,10.374,11.7249666666667
"1013",2009-09-25,"Friday",9,2009,"9 - 2009",207.896,19.3502666666667,241.422923611111,3.48361111111111,0,0.594,9.694,9.06226666666667
"1014",2009-09-26,"Saturday",9,2009,"9 - 2009",288.042,25.9375666666667,241.178506944444,4.58527777777778,1.943,0.571,14.581,8.84256666666667
"1015",2009-09-27,"Sunday",9,2009,"9 - 2009",230.484,23.5078666666667,241.221805555556,4.20055555555556,1.817,4.571,8.554,8.56586666666667
"1016",2009-09-28,"Monday",9,2009,"9 - 2009",193.198,21.6576,241.726340277778,3.79541666666667,0,0.603,10.797,10.2576
"1017",2009-09-29,"Tuesday",9,2009,"9 - 2009",199.878,19.1066333333333,240.897347222222,3.39388888888889,1.031,0.603,7.322,10.1506333333333
"1018",2009-09-30,"Wednesday",9,2009,"9 - 2009",212.276,29.5456,240.757002781641,5.23254520166898,0.97,8.08,9.196,11.2996
"1019",2009-10-01,"Thursday",10,2009,"10 - 2009",185.416,21.4542,241.529520833333,3.78666666666667,0.95,0.602,9.433,10.4692
"1020",2009-10-02,"Friday",10,2009,"10 - 2009",183.156,19.2111333333333,240.758881944444,3.38611111111111,0,0.57,10.142,8.49913333333333
"1021",2009-10-03,"Saturday",10,2009,"10 - 2009",255.396,28.6123333333333,240.636354166667,5.05041666666667,3.644,0.92,14.48,9.56833333333333
"1022",2009-10-04,"Sunday",10,2009,"10 - 2009",225.21,27.0184333333333,240.698861111111,4.81513888888889,3.189,3.499,8.98,11.3504333333333
"1023",2009-10-05,"Monday",10,2009,"10 - 2009",161.54,21.2587,241.220520833333,3.69861111111111,0.984,0.542,7.983,11.7497
"1024",2009-10-06,"Tuesday",10,2009,"10 - 2009",179.276,23.8074666666667,241.180048611111,4.17097222222222,0.001,0.543,8.806,14.4574666666667
"1025",2009-10-07,"Wednesday",10,2009,"10 - 2009",207.422,30.3639,241.211958333333,5.33902777777778,0.734,4.334,9.908,15.3879
"1026",2009-10-08,"Thursday",10,2009,"10 - 2009",186.614,26.2861,241.069777777778,4.58388888888889,2.091,0.619,11.568,12.0081
"1027",2009-10-09,"Friday",10,2009,"10 - 2009",188.418,22.5310333333333,240.810152777778,3.95361111111111,0,0.559,10.718,11.2540333333333
"1028",2009-10-10,"Saturday",10,2009,"10 - 2009",255.622,33.5459333333333,239.761395833333,5.92722222222222,4.51,0.57,14.811,13.6549333333333
"1029",2009-10-11,"Sunday",10,2009,"10 - 2009",268.614,32.3047333333333,240.649047949965,5.74690757470466,4.111,6.454,8.648,13.0917333333333
"1030",2009-10-12,"Monday",10,2009,"10 - 2009",157.714,22.5267333333333,240.223826388889,3.96861111111111,0.997,0.515,9.42,11.5947333333333
"1031",2009-10-13,"Tuesday",10,2009,"10 - 2009",165.392,24.1516666666667,240.247284722222,4.24972222222222,0.983,0.53,9.53,13.1086666666667
"1032",2009-10-14,"Wednesday",10,2009,"10 - 2009",175.09,28.5204,239.759465277778,5.00458333333333,2.001,3.131,10.013,13.3754
"1033",2009-10-15,"Thursday",10,2009,"10 - 2009",139.632,24.8329333333333,241.122131944444,4.32430555555556,1.629,0.463,9.641,13.0999333333333
"1034",2009-10-16,"Friday",10,2009,"10 - 2009",145.384,25.281,240.246,4.41513888888889,0,0.482,11.136,13.663
"1035",2009-10-17,"Saturday",10,2009,"10 - 2009",261.152,45.7013333333333,238.8905625,8.04555555555556,5.49,4.364,18.326,17.5213333333333
"1036",2009-10-18,"Sunday",10,2009,"10 - 2009",142.644,25.9360666666667,240.750840277778,4.50055555555556,0.712,0.499,11.144,13.5810666666667
"1037",2009-10-19,"Monday",10,2009,"10 - 2009",134.358,22.8184666666667,242.260243055556,3.95305555555556,1.104,0.457,8.227,13.0304666666667
"1038",2009-10-20,"Tuesday",10,2009,"10 - 2009",151.558,28.7134666666667,242.527506944444,4.975,0.76,0.45,11.005,16.4984666666667
"1039",2009-10-21,"Wednesday",10,2009,"10 - 2009",192.17,32.8251,242.307013888889,5.71333333333333,2.031,5.916,8.569,16.3091
"1040",2009-10-22,"Thursday",10,2009,"10 - 2009",155.85,23.3285,242.413958333333,4.04236111111111,0,0.492,11.074,11.7625
"1041",2009-10-23,"Friday",10,2009,"10 - 2009",196.704,29.2908333333333,241.096284722222,5.14486111111111,3.18,0.495,11.696,13.9198333333333
"1042",2009-10-24,"Saturday",10,2009,"10 - 2009",218.464,43.5734666666667,239.8931875,7.65847222222222,6.202,0.518,15.941,20.9124666666667
"1043",2009-10-25,"Sunday",10,2009,"10 - 2009",243.182,40.1089333333333,239.925548611111,7.07027777777778,3.01,6.181,13.691,17.2269333333333
"1044",2009-10-26,"Monday",10,2009,"10 - 2009",160.216,18.5390666666667,241.530430555556,3.23916666666667,0.475,0.468,5.788,11.8080666666667
"1045",2009-10-27,"Tuesday",10,2009,"10 - 2009",173.798,18.6126,241.242763888889,3.27,0.579,0.449,8.367,9.2176
"1046",2009-10-28,"Wednesday",10,2009,"10 - 2009",164.972,21.1451333333333,241.408152777778,3.68944444444444,1.044,0.463,9.318,10.3201333333333
"1047",2009-10-29,"Thursday",10,2009,"10 - 2009",251.842,33.024,240.346861111111,5.85333333333333,0.765,4.125,5.677,22.457
"1048",2009-10-30,"Friday",10,2009,"10 - 2009",168.534,24.8893,241.480333333333,4.35208333333333,1.779,2.005,8.828,12.2773
"1049",2009-10-31,"Saturday",10,2009,"10 - 2009",171.058,31.2657,240.5190625,5.45263888888889,1.773,2.514,14.637,12.3417
"1050",2009-11-01,"Sunday",11,2009,"11 - 2009",221.902,30.7194666666667,240.924166666667,5.38833333333333,1.97,0.47,12.215,16.0644666666667
"1051",2009-11-02,"Monday",11,2009,"11 - 2009",170.082,25.0704333333333,241.284604166667,4.40069444444444,1.881,0.471,7.49,15.2284333333333
"1052",2009-11-03,"Tuesday",11,2009,"11 - 2009",241.762,37.7781333333333,241.141930555556,6.63180555555556,2.009,3.951,9.025,22.7931333333333
"1053",2009-11-04,"Wednesday",11,2009,"11 - 2009",172.428,30.03,242.078131944444,5.23083333333333,1.075,4.008,12.246,12.701
"1054",2009-11-05,"Thursday",11,2009,"11 - 2009",159.064,26.0077666666667,241.665277777778,4.53861111111111,1.105,0.532,9.868,14.5027666666667
"1055",2009-11-06,"Friday",11,2009,"11 - 2009",169.354,23.1741666666667,242.568159722222,4.03097222222222,0,0.442,11.326,11.4061666666667
"1056",2009-11-07,"Saturday",11,2009,"11 - 2009",197.68,25.9529333333333,241.878583333333,4.51041666666667,2.187,0.408,10.014,13.3439333333333
"1057",2009-11-08,"Sunday",11,2009,"11 - 2009",226.688,41.8000333333333,243.250395833333,7.24277777777778,4.941,2.075,14.871,19.9130333333333
"1058",2009-11-09,"Monday",11,2009,"11 - 2009",177.874,23.4125333333333,243.577359277276,4.09395413481584,1.125,0.43,7.621,14.2365333333333
"1059",2009-11-10,"Tuesday",11,2009,"11 - 2009",167.302,26.7697333333333,242.500979166667,4.64819444444444,1.118,0.432,11.788,13.4317333333333
"1060",2009-11-11,"Wednesday",11,2009,"11 - 2009",223.068,34.008,242.371354166667,5.97472222222222,2.338,5.105,11.214,15.351
"1061",2009-11-12,"Thursday",11,2009,"11 - 2009",153.198,24.3844333333333,242.206673611111,4.25333333333333,1.486,0.429,9.403,13.0664333333333
"1062",2009-11-13,"Friday",11,2009,"11 - 2009",156.932,25.5487666666667,241.235708333333,4.45638888888889,1.856,0.407,9.178,14.1077666666667
